date,BYND_unscaled,BYND_monthly,isPartial,scale,BYND
2019-10-11,15,32.0,,0.32,4.8
2019-10-12,3,32.0,,0.32,0.96
2019-10-13,2,32.0,,0.32,0.64
2019-10-14,14,32.0,,0.32,4.48
2019-10-15,16,32.0,,0.32,5.12
2019-10-16,18,32.0,,0.32,5.76
2019-10-17,19,32.0,,0.32,6.08
2019-10-18,22,32.0,,0.32,7.04
2019-10-19,5,32.0,,0.32,1.6
2019-10-20,6,32.0,,0.32,1.92
2019-10-21,22,32.0,,0.32,7.04
2019-10-22,20,32.0,,0.32,6.4
2019-10-23,27,32.0,,0.32,8.64
2019-10-24,28,32.0,,0.32,8.96
2019-10-25,23,32.0,,0.32,7.36
2019-10-26,9,32.0,,0.32,2.88
2019-10-27,7,32.0,,0.32,2.24
2019-10-28,65,32.0,,0.32,20.8
2019-10-29,100,32.0,,0.32,32.0
2019-10-30,59,32.0,,0.32,18.88
2019-10-31,46,32.0,,0.32,14.72
2019-11-01,89,24.0,False,0.24,21.36
2019-11-02,21,24.0,,0.24,5.04
2019-11-03,19,24.0,,0.24,4.56
2019-11-04,85,24.0,,0.24,20.4
2019-11-05,100,24.0,,0.24,24.0
2019-11-06,76,24.0,,0.24,18.24
2019-11-07,83,24.0,,0.24,19.919999999999998
2019-11-08,74,24.0,,0.24,17.759999999999998
2019-11-09,16,24.0,,0.24,3.84
2019-11-10,7,24.0,,0.24,1.68
2019-11-11,52,24.0,,0.24,12.48
2019-11-12,70,24.0,,0.24,16.8
2019-11-13,61,24.0,,0.24,14.639999999999999
2019-11-14,63,24.0,,0.24,15.12
2019-11-15,56,24.0,,0.24,13.44
2019-11-16,26,24.0,,0.24,6.24
2019-11-17,7,24.0,,0.24,1.68
2019-11-18,63,24.0,,0.24,15.12
2019-11-19,52,24.0,,0.24,12.48
2019-11-20,46,24.0,,0.24,11.04
2019-11-21,44,24.0,,0.24,10.559999999999999
2019-11-22,35,24.0,,0.24,8.4
2019-11-23,14,24.0,,0.24,3.36
2019-11-24,5,24.0,,0.24,1.2
2019-11-25,44,24.0,,0.24,10.559999999999999
2019-11-26,53,24.0,,0.24,12.719999999999999
2019-11-27,49,24.0,,0.24,11.76
2019-11-28,12,24.0,,0.24,2.88
2019-11-29,33,24.0,,0.24,7.92
2019-11-30,16,24.0,,0.24,3.84
2019-12-01,11,17.0,False,0.17,1.87
2019-12-02,66,17.0,,0.17,11.22
2019-12-03,90,17.0,,0.17,15.3
2019-12-04,100,17.0,,0.17,17.0
2019-12-05,85,17.0,,0.17,14.450000000000001
2019-12-06,62,17.0,,0.17,10.540000000000001
2019-12-07,31,17.0,,0.17,5.2700000000000005
2019-12-08,13,17.0,,0.17,2.21
2019-12-09,71,17.0,,0.17,12.07
2019-12-10,57,17.0,,0.17,9.690000000000001
2019-12-11,65,17.0,,0.17,11.05
2019-12-12,73,17.0,,0.17,12.41
2019-12-13,63,17.0,,0.17,10.71
2019-12-14,22,17.0,,0.17,3.74
2019-12-15,7,17.0,,0.17,1.1900000000000002
2019-12-16,77,17.0,,0.17,13.090000000000002
2019-12-17,75,17.0,,0.17,12.750000000000002
2019-12-18,63,17.0,,0.17,10.71
2019-12-19,64,17.0,,0.17,10.88
2019-12-20,79,17.0,,0.17,13.430000000000001
2019-12-21,18,17.0,,0.17,3.06
2019-12-22,9,17.0,,0.17,1.53
2019-12-23,63,17.0,,0.17,10.71
2019-12-24,43,17.0,,0.17,7.3100000000000005
2019-12-25,29,17.0,,0.17,4.930000000000001
2019-12-26,64,17.0,,0.17,10.88
2019-12-27,54,17.0,,0.17,9.180000000000001
2019-12-28,18,17.0,,0.17,3.06
2019-12-29,19,17.0,,0.17,3.2300000000000004
2019-12-30,42,17.0,,0.17,7.140000000000001
2019-12-31,61,17.0,,0.17,10.370000000000001
2020-01-01,5,51.0,False,0.51,2.55
2020-01-02,12,51.0,,0.51,6.12
2020-01-03,10,51.0,,0.51,5.1
2020-01-04,3,51.0,,0.51,1.53
2020-01-05,2,51.0,,0.51,1.02
2020-01-06,10,51.0,,0.51,5.1
2020-01-07,31,51.0,,0.51,15.81
2020-01-08,33,51.0,,0.51,16.830000000000002
2020-01-09,35,51.0,,0.51,17.85
2020-01-10,53,51.0,,0.51,27.03
2020-01-11,17,51.0,,0.51,8.67
2020-01-12,5,51.0,,0.51,2.55
2020-01-13,64,51.0,,0.51,32.64
2020-01-14,100,51.0,,0.51,51.0
2020-01-15,83,51.0,,0.51,42.33
2020-01-16,58,51.0,,0.51,29.580000000000002
2020-01-17,48,51.0,,0.51,24.48
2020-01-18,12,51.0,,0.51,6.12
2020-01-19,6,51.0,,0.51,3.06
2020-01-20,9,51.0,,0.51,4.59
2020-01-21,55,51.0,,0.51,28.05
2020-01-22,77,51.0,,0.51,39.27
2020-01-23,55,51.0,,0.51,28.05
2020-01-24,40,51.0,,0.51,20.4
2020-01-25,11,51.0,,0.51,5.61
2020-01-26,7,51.0,,0.51,3.5700000000000003
2020-01-27,55,51.0,,0.51,28.05
2020-01-28,50,51.0,,0.51,25.5
2020-01-29,52,51.0,,0.51,26.52
2020-01-30,40,51.0,,0.51,20.4
2020-01-31,33,51.0,,0.51,16.830000000000002
2020-02-01,18,36.0,False,0.36,6.4799999999999995
2020-02-02,10,36.0,,0.36,3.5999999999999996
2020-02-03,69,36.0,,0.36,24.84
2020-02-04,60,36.0,,0.36,21.599999999999998
2020-02-05,50,36.0,,0.36,18.0
2020-02-06,53,36.0,,0.36,19.08
2020-02-07,56,36.0,,0.36,20.16
2020-02-08,19,36.0,,0.36,6.84
2020-02-09,10,36.0,,0.36,3.5999999999999996
2020-02-10,58,36.0,,0.36,20.88
2020-02-11,52,36.0,,0.36,18.72
2020-02-12,51,36.0,,0.36,18.36
2020-02-13,42,36.0,,0.36,15.12
2020-02-14,45,36.0,,0.36,16.2
2020-02-15,12,36.0,,0.36,4.32
2020-02-16,11,36.0,,0.36,3.96
2020-02-17,16,36.0,,0.36,5.76
2020-02-18,53,36.0,,0.36,19.08
2020-02-19,54,36.0,,0.36,19.439999999999998
2020-02-20,44,36.0,,0.36,15.84
2020-02-21,49,36.0,,0.36,17.64
2020-02-22,10,36.0,,0.36,3.5999999999999996
2020-02-23,11,36.0,,0.36,3.96
2020-02-24,46,36.0,,0.36,16.56
2020-02-25,41,36.0,,0.36,14.76
2020-02-26,63,36.0,,0.36,22.68
2020-02-27,85,36.0,,0.36,30.599999999999998
2020-02-28,100,36.0,,0.36,36.0
2020-02-29,24,36.0,,0.36,8.64
2020-03-01,19,25.0,False,0.25,4.75
2020-03-02,99,25.0,,0.25,24.75
2020-03-03,100,25.0,,0.25,25.0
2020-03-04,75,25.0,,0.25,18.75
2020-03-05,73,25.0,,0.25,18.25
2020-03-06,58,25.0,,0.25,14.5
2020-03-07,15,25.0,,0.25,3.75
2020-03-08,11,25.0,,0.25,2.75
2020-03-09,72,25.0,,0.25,18.0
2020-03-10,55,25.0,,0.25,13.75
2020-03-11,42,25.0,,0.25,10.5
2020-03-12,59,25.0,,0.25,14.75
2020-03-13,60,25.0,,0.25,15.0
2020-03-14,18,25.0,,0.25,4.5
2020-03-15,10,25.0,,0.25,2.5
2020-03-16,57,25.0,,0.25,14.25
2020-03-17,53,25.0,,0.25,13.25
2020-03-18,57,25.0,,0.25,14.25
2020-03-19,60,25.0,,0.25,15.0
2020-03-20,46,25.0,,0.25,11.5
2020-03-21,15,25.0,,0.25,3.75
2020-03-22,14,25.0,,0.25,3.5
2020-03-23,36,25.0,,0.25,9.0
2020-03-24,54,25.0,,0.25,13.5
2020-03-25,76,25.0,,0.25,19.0
2020-03-26,72,25.0,,0.25,18.0
2020-03-27,50,25.0,,0.25,12.5
2020-03-28,11,25.0,,0.25,2.75
2020-03-29,8,25.0,,0.25,2.0
2020-03-30,38,25.0,,0.25,9.5
2020-03-31,46,25.0,,0.25,11.5
2020-04-01,25,26.0,False,0.26,6.5
2020-04-02,27,26.0,,0.26,7.0200000000000005
2020-04-03,27,26.0,,0.26,7.0200000000000005
2020-04-04,7,26.0,,0.26,1.82
2020-04-05,3,26.0,,0.26,0.78
2020-04-06,27,26.0,,0.26,7.0200000000000005
2020-04-07,32,26.0,,0.26,8.32
2020-04-08,28,26.0,,0.26,7.28
2020-04-09,25,26.0,,0.26,6.5
2020-04-10,14,26.0,,0.26,3.64
2020-04-11,4,26.0,,0.26,1.04
2020-04-12,3,26.0,,0.26,0.78
2020-04-13,24,26.0,,0.26,6.24
2020-04-14,31,26.0,,0.26,8.06
2020-04-15,25,26.0,,0.26,6.5
2020-04-16,25,26.0,,0.26,6.5
2020-04-17,27,26.0,,0.26,7.0200000000000005
2020-04-18,9,26.0,,0.26,2.34
2020-04-19,7,26.0,,0.26,1.82
2020-04-20,26,26.0,,0.26,6.76
2020-04-21,54,26.0,,0.26,14.040000000000001
2020-04-22,41,26.0,,0.26,10.66
2020-04-23,59,26.0,,0.26,15.34
2020-04-24,72,26.0,,0.26,18.72
2020-04-25,19,26.0,,0.26,4.94
2020-04-26,18,26.0,,0.26,4.68
2020-04-27,100,26.0,,0.26,26.0
2020-04-28,78,26.0,,0.26,20.28
2020-04-29,49,26.0,,0.26,12.74
2020-04-30,47,26.0,,0.26,12.22
2020-05-01,24,42.0,False,0.42,10.08
2020-05-02,4,42.0,,0.42,1.68
2020-05-03,4,42.0,,0.42,1.68
2020-05-04,27,42.0,,0.42,11.34
2020-05-05,65,42.0,,0.42,27.3
2020-05-06,100,42.0,,0.42,42.0
2020-05-07,80,42.0,,0.42,33.6
2020-05-08,61,42.0,,0.42,25.619999999999997
2020-05-09,15,42.0,,0.42,6.3
2020-05-10,10,42.0,,0.42,4.2
2020-05-11,51,42.0,,0.42,21.419999999999998
2020-05-12,54,42.0,,0.42,22.68
2020-05-13,52,42.0,,0.42,21.84
2020-05-14,45,42.0,,0.42,18.9
2020-05-15,39,42.0,,0.42,16.38
2020-05-16,10,42.0,,0.42,4.2
2020-05-17,7,42.0,,0.42,2.94
2020-05-18,34,42.0,,0.42,14.28
2020-05-19,38,42.0,,0.42,15.959999999999999
2020-05-20,39,42.0,,0.42,16.38
2020-05-21,34,42.0,,0.42,14.28
2020-05-22,28,42.0,,0.42,11.76
2020-05-23,9,42.0,,0.42,3.78
2020-05-24,4,42.0,,0.42,1.68
2020-05-25,5,42.0,,0.42,2.1
2020-05-26,32,42.0,,0.42,13.44
2020-05-27,33,42.0,,0.42,13.86
2020-05-28,30,42.0,,0.42,12.6
2020-05-29,26,42.0,,0.42,10.92
2020-05-30,8,42.0,,0.42,3.36
2020-05-31,6,42.0,,0.42,2.52
2020-06-01,60,34.0,False,0.34,20.400000000000002
2020-06-02,51,34.0,,0.34,17.34
2020-06-03,52,34.0,,0.34,17.68
2020-06-04,46,34.0,,0.34,15.64
2020-06-05,44,34.0,,0.34,14.96
2020-06-06,13,34.0,,0.34,4.42
2020-06-07,8,34.0,,0.34,2.72
2020-06-08,100,34.0,,0.34,34.0
2020-06-09,83,34.0,,0.34,28.220000000000002
2020-06-10,69,34.0,,0.34,23.46
2020-06-11,59,34.0,,0.34,20.060000000000002
2020-06-12,46,34.0,,0.34,15.64
2020-06-13,7,34.0,,0.34,2.3800000000000003
2020-06-14,10,34.0,,0.34,3.4000000000000004
2020-06-15,52,34.0,,0.34,17.68
2020-06-16,41,34.0,,0.34,13.940000000000001
2020-06-17,58,34.0,,0.34,19.720000000000002
2020-06-18,51,34.0,,0.34,17.34
2020-06-19,55,34.0,,0.34,18.700000000000003
2020-06-20,11,34.0,,0.34,3.74
2020-06-21,10,34.0,,0.34,3.4000000000000004
2020-06-22,46,34.0,,0.34,15.64
2020-06-23,57,34.0,,0.34,19.380000000000003
2020-06-24,51,34.0,,0.34,17.34
2020-06-25,70,34.0,,0.34,23.8
2020-06-26,46,34.0,,0.34,15.64
2020-06-27,11,34.0,,0.34,3.74
2020-06-28,6,34.0,,0.34,2.04
2020-06-29,66,34.0,,0.34,22.44
2020-06-30,39,34.0,,0.34,13.260000000000002
2020-07-01,100,23.0,False,0.23,23.0
2020-07-02,67,23.0,,0.23,15.41
2020-07-03,19,23.0,,0.23,4.37
2020-07-04,13,23.0,,0.23,2.99
2020-07-05,17,23.0,,0.23,3.91
2020-07-06,58,23.0,,0.23,13.34
2020-07-07,46,23.0,,0.23,10.58
2020-07-08,58,23.0,,0.23,13.34
2020-07-09,40,23.0,,0.23,9.200000000000001
2020-07-10,57,23.0,,0.23,13.110000000000001
2020-07-11,15,23.0,,0.23,3.45
2020-07-12,9,23.0,,0.23,2.0700000000000003
2020-07-13,54,23.0,,0.23,12.42
2020-07-14,48,23.0,,0.23,11.040000000000001
2020-07-15,57,23.0,,0.23,13.110000000000001
2020-07-16,64,23.0,,0.23,14.72
2020-07-17,40,23.0,,0.23,9.200000000000001
2020-07-18,16,23.0,,0.23,3.68
2020-07-19,11,23.0,,0.23,2.5300000000000002
2020-07-20,32,23.0,,0.23,7.36
2020-07-21,42,23.0,,0.23,9.66
2020-07-22,42,23.0,,0.23,9.66
2020-07-23,31,23.0,,0.23,7.13
2020-07-24,35,23.0,,0.23,8.05
2020-07-25,10,23.0,,0.23,2.3000000000000003
2020-07-26,8,23.0,,0.23,1.84
2020-07-27,44,23.0,,0.23,10.120000000000001
2020-07-28,34,23.0,,0.23,7.82
2020-07-29,27,23.0,,0.23,6.21
2020-07-30,43,23.0,,0.23,9.89
2020-07-31,38,23.0,,0.23,8.74
2020-08-01,7,20.0,False,0.2,1.4000000000000001
2020-08-02,10,20.0,,0.2,2.0
2020-08-03,38,20.0,,0.2,7.6000000000000005
2020-08-04,100,20.0,,0.2,20.0
2020-08-05,66,20.0,,0.2,13.200000000000001
2020-08-06,33,20.0,,0.2,6.6000000000000005
2020-08-07,22,20.0,,0.2,4.4
2020-08-08,8,20.0,,0.2,1.6
2020-08-09,5,20.0,,0.2,1.0
2020-08-10,23,20.0,,0.2,4.6000000000000005
2020-08-11,29,20.0,,0.2,5.800000000000001
2020-08-12,15,20.0,,0.2,3.0
2020-08-13,18,20.0,,0.2,3.6
2020-08-14,20,20.0,,0.2,4.0
2020-08-15,7,20.0,,0.2,1.4000000000000001
2020-08-16,6,20.0,,0.2,1.2000000000000002
2020-08-17,21,20.0,,0.2,4.2
2020-08-18,22,20.0,,0.2,4.4
2020-08-19,18,20.0,,0.2,3.6
2020-08-20,17,20.0,,0.2,3.4000000000000004
2020-08-21,16,20.0,,0.2,3.2
2020-08-22,4,20.0,,0.2,0.8
2020-08-23,4,20.0,,0.2,0.8
2020-08-24,16,20.0,,0.2,3.2
2020-08-25,21,20.0,,0.2,4.2
2020-08-26,17,20.0,,0.2,3.4000000000000004
2020-08-27,26,20.0,,0.2,5.2
2020-08-28,18,20.0,,0.2,3.6
2020-08-29,5,20.0,,0.2,1.0
2020-08-30,4,20.0,,0.2,0.8
2020-08-31,24,20.0,,0.2,4.800000000000001
2020-09-01,45,18.0,False,0.18,8.1
2020-09-02,51,18.0,,0.18,9.18
2020-09-03,73,18.0,,0.18,13.139999999999999
2020-09-04,56,18.0,,0.18,10.08
2020-09-05,14,18.0,,0.18,2.52
2020-09-06,7,18.0,,0.18,1.26
2020-09-07,7,18.0,,0.18,1.26
2020-09-08,68,18.0,,0.18,12.24
2020-09-09,74,18.0,,0.18,13.32
2020-09-10,76,18.0,,0.18,13.68
2020-09-11,48,18.0,,0.18,8.64
2020-09-12,13,18.0,,0.18,2.34
2020-09-13,9,18.0,,0.18,1.6199999999999999
2020-09-14,61,18.0,,0.18,10.98
2020-09-15,62,18.0,,0.18,11.16
2020-09-16,68,18.0,,0.18,12.24
2020-09-17,69,18.0,,0.18,12.42
2020-09-18,62,18.0,,0.18,11.16
2020-09-19,7,18.0,,0.18,1.26
2020-09-20,10,18.0,,0.18,1.7999999999999998
2020-09-21,53,18.0,,0.18,9.54
2020-09-22,77,18.0,,0.18,13.86
2020-09-23,52,18.0,,0.18,9.36
2020-09-24,46,18.0,,0.18,8.28
2020-09-25,49,18.0,,0.18,8.82
2020-09-26,6,18.0,,0.18,1.08
2020-09-27,5,18.0,,0.18,0.8999999999999999
2020-09-28,52,18.0,,0.18,9.36
2020-09-29,100,18.0,,0.18,18.0
2020-09-30,82,18.0,,0.18,14.76
2020-10-01,60,17.0,False,0.17,10.200000000000001
2020-10-02,50,17.0,,0.17,8.5
2020-10-03,10,17.0,,0.17,1.7000000000000002
2020-10-04,5,17.0,,0.17,0.8500000000000001
2020-10-05,50,17.0,,0.17,8.5
2020-10-06,96,17.0,,0.17,16.32
2020-10-07,100,17.0,,0.17,17.0
2020-10-08,98,17.0,,0.17,16.66
2020-10-09,74,17.0,,0.17,12.58
2020-10-10,18,17.0,,0.17,3.06
2020-10-11,15,17.0,,0.17,2.5500000000000003
2020-10-12,60,17.0,,0.17,10.200000000000001
2020-10-13,72,17.0,,0.17,12.24
2020-10-14,69,17.0,,0.17,11.73
2020-10-15,43,17.0,,0.17,7.3100000000000005
2020-10-16,36,17.0,,0.17,6.12
2020-10-17,18,17.0,,0.17,3.06
2020-10-18,3,17.0,,0.17,0.51
2020-10-19,47,17.0,,0.17,7.99
2020-10-20,51,17.0,,0.17,8.67
2020-10-21,42,17.0,,0.17,7.140000000000001
2020-10-22,48,17.0,,0.17,8.16
2020-10-23,46,17.0,,0.17,7.82
2020-10-24,13,17.0,,0.17,2.21
2020-10-25,14,17.0,,0.17,2.3800000000000003
2020-10-26,34,17.0,,0.17,5.78
2020-10-27,51,17.0,,0.17,8.67
2020-10-28,44,17.0,,0.17,7.48
2020-10-29,41,17.0,,0.17,6.970000000000001
2020-10-30,36,17.0,,0.17,6.12
2020-10-31,20,17.0,,0.17,3.4000000000000004
2020-11-01,5,22.0,False,0.22,1.1
2020-11-02,8,22.0,,0.22,1.76
2020-11-03,12,22.0,,0.22,2.64
2020-11-04,8,22.0,,0.22,1.76
2020-11-05,9,22.0,,0.22,1.98
2020-11-06,12,22.0,,0.22,2.64
2020-11-07,5,22.0,,0.22,1.1
2020-11-08,4,22.0,,0.22,0.88
2020-11-09,76,22.0,,0.22,16.72
2020-11-10,100,22.0,,0.22,22.0
2020-11-11,47,22.0,,0.22,10.34
2020-11-12,36,22.0,,0.22,7.92
2020-11-13,23,22.0,,0.22,5.06
2020-11-14,11,22.0,,0.22,2.42
2020-11-15,6,22.0,,0.22,1.32
2020-11-16,29,22.0,,0.22,6.38
2020-11-17,19,22.0,,0.22,4.18
2020-11-18,27,22.0,,0.22,5.94
2020-11-19,21,22.0,,0.22,4.62
2020-11-20,27,22.0,,0.22,5.94
2020-11-21,5,22.0,,0.22,1.1
2020-11-22,5,22.0,,0.22,1.1
2020-11-23,18,22.0,,0.22,3.96
2020-11-24,21,22.0,,0.22,4.62
2020-11-25,15,22.0,,0.22,3.3
2020-11-26,6,22.0,,0.22,1.32
2020-11-27,9,22.0,,0.22,1.98
2020-11-28,2,22.0,,0.22,0.44
2020-11-29,4,22.0,,0.22,0.88
2020-11-30,13,22.0,,0.22,2.86
2020-12-01,91,12.0,False,0.12,10.92
2020-12-02,89,12.0,,0.12,10.68
2020-12-03,100,12.0,,0.12,12.0
2020-12-04,83,12.0,,0.12,9.959999999999999
2020-12-05,34,12.0,,0.12,4.08
2020-12-06,20,12.0,,0.12,2.4
2020-12-07,72,12.0,,0.12,8.64
2020-12-08,78,12.0,,0.12,9.36
2020-12-09,94,12.0,,0.12,11.28
2020-12-10,76,12.0,,0.12,9.12
2020-12-11,55,12.0,,0.12,6.6
2020-12-12,27,12.0,,0.12,3.2399999999999998
2020-12-13,11,12.0,,0.12,1.3199999999999998
2020-12-14,51,12.0,,0.12,6.12
2020-12-15,70,12.0,,0.12,8.4
2020-12-16,59,12.0,,0.12,7.08
2020-12-17,58,12.0,,0.12,6.96
2020-12-18,52,12.0,,0.12,6.24
2020-12-19,19,12.0,,0.12,2.28
2020-12-20,14,12.0,,0.12,1.68
2020-12-21,45,12.0,,0.12,5.3999999999999995
2020-12-22,74,12.0,,0.12,8.879999999999999
2020-12-23,79,12.0,,0.12,9.48
2020-12-24,46,12.0,,0.12,5.52
2020-12-25,24,12.0,,0.12,2.88
2020-12-26,10,12.0,,0.12,1.2
2020-12-27,16,12.0,,0.12,1.92
2020-12-28,94,12.0,,0.12,11.28
2020-12-29,86,12.0,,0.12,10.32
2020-12-30,77,12.0,,0.12,9.24
2020-12-31,77,12.0,,0.12,9.24
2021-01-01,3,17.0,False,0.17,0.51
2021-01-02,1,17.0,,0.17,0.17
2021-01-03,4,17.0,,0.17,0.68
2021-01-04,17,17.0,,0.17,2.89
2021-01-05,17,17.0,,0.17,2.89
2021-01-06,16,17.0,,0.17,2.72
2021-01-07,28,17.0,,0.17,4.760000000000001
2021-01-08,21,17.0,,0.17,3.5700000000000003
2021-01-09,9,17.0,,0.17,1.53
2021-01-10,4,17.0,,0.17,0.68
2021-01-11,11,17.0,,0.17,1.87
2021-01-12,15,17.0,,0.17,2.5500000000000003
2021-01-13,22,17.0,,0.17,3.74
2021-01-14,32,17.0,,0.17,5.44
2021-01-15,27,17.0,,0.17,4.590000000000001
2021-01-16,6,17.0,,0.17,1.02
2021-01-17,4,17.0,,0.17,0.68
2021-01-18,5,17.0,,0.17,0.8500000000000001
2021-01-19,16,17.0,,0.17,2.72
2021-01-20,19,17.0,,0.17,3.2300000000000004
2021-01-21,18,17.0,,0.17,3.06
2021-01-22,17,17.0,,0.17,2.89
2021-01-23,3,17.0,,0.17,0.51
2021-01-24,5,17.0,,0.17,0.8500000000000001
2021-01-25,24,17.0,,0.17,4.08
2021-01-26,100,17.0,,0.17,17.0
2021-01-27,43,17.0,,0.17,7.3100000000000005
2021-01-28,35,17.0,,0.17,5.95
2021-01-29,22,17.0,,0.17,3.74
2021-01-30,9,17.0,,0.17,1.53
2021-01-31,6,17.0,,0.17,1.02
2021-02-01,50,14.0,False,0.14,7.000000000000001
2021-02-02,64,14.0,,0.14,8.96
2021-02-03,62,14.0,,0.14,8.680000000000001
2021-02-04,53,14.0,,0.14,7.420000000000001
2021-02-05,44,14.0,,0.14,6.16
2021-02-06,10,14.0,,0.14,1.4000000000000001
2021-02-07,11,14.0,,0.14,1.54
2021-02-08,48,14.0,,0.14,6.720000000000001
2021-02-09,39,14.0,,0.14,5.460000000000001
2021-02-10,42,14.0,,0.14,5.880000000000001
2021-02-11,54,14.0,,0.14,7.5600000000000005
2021-02-12,55,14.0,,0.14,7.700000000000001
2021-02-13,5,14.0,,0.14,0.7000000000000001
2021-02-14,8,14.0,,0.14,1.12
2021-02-15,22,14.0,,0.14,3.08
2021-02-16,60,14.0,,0.14,8.4
2021-02-17,51,14.0,,0.14,7.140000000000001
2021-02-18,38,14.0,,0.14,5.32
2021-02-19,45,14.0,,0.14,6.300000000000001
2021-02-20,13,14.0,,0.14,1.8200000000000003
2021-02-21,7,14.0,,0.14,0.9800000000000001
2021-02-22,35,14.0,,0.14,4.9
2021-02-23,35,14.0,,0.14,4.9
2021-02-24,44,14.0,,0.14,6.16
2021-02-25,99,14.0,,0.14,13.860000000000001
2021-02-26,100,14.0,,0.14,14.000000000000002
2021-02-27,39,14.0,,0.14,5.460000000000001
2021-02-28,18,14.0,,0.14,2.5200000000000005
2021-03-01,89,9.0,False,0.09,8.01
2021-03-02,100,9.0,,0.09,9.0
2021-03-03,86,9.0,,0.09,7.739999999999999
2021-03-04,90,9.0,,0.09,8.1
2021-03-05,76,9.0,,0.09,6.84
2021-03-06,17,9.0,,0.09,1.53
2021-03-07,12,9.0,,0.09,1.08
2021-03-08,69,9.0,,0.09,6.21
2021-03-09,70,9.0,,0.09,6.3
2021-03-10,68,9.0,,0.09,6.12
2021-03-11,64,9.0,,0.09,5.76
2021-03-12,76,9.0,,0.09,6.84
2021-03-13,9,9.0,,0.09,0.8099999999999999
2021-03-14,23,9.0,,0.09,2.07
2021-03-15,58,9.0,,0.09,5.22
2021-03-16,77,9.0,,0.09,6.93
2021-03-17,64,9.0,,0.09,5.76
2021-03-18,35,9.0,,0.09,3.15
2021-03-19,59,9.0,,0.09,5.31
2021-03-20,24,9.0,,0.09,2.16
2021-03-21,7,9.0,,0.09,0.63
2021-03-22,46,9.0,,0.09,4.14
2021-03-23,38,9.0,,0.09,3.42
2021-03-24,55,9.0,,0.09,4.95
2021-03-25,68,9.0,,0.09,6.12
2021-03-26,50,9.0,,0.09,4.5
2021-03-27,17,9.0,,0.09,1.53
2021-03-28,17,9.0,,0.09,1.53
2021-03-29,51,9.0,,0.09,4.59
2021-03-30,37,9.0,,0.09,3.33
2021-03-31,41,9.0,,0.09,3.69
2021-04-01,55,8.0,False,0.08,4.4
2021-04-02,23,8.0,,0.08,1.84
2021-04-03,20,8.0,,0.08,1.6
2021-04-04,10,8.0,,0.08,0.8
2021-04-05,50,8.0,,0.08,4.0
2021-04-06,70,8.0,,0.08,5.6000000000000005
2021-04-07,100,8.0,,0.08,8.0
2021-04-08,87,8.0,,0.08,6.96
2021-04-09,69,8.0,,0.08,5.5200000000000005
2021-04-10,12,8.0,,0.08,0.96
2021-04-11,19,8.0,,0.08,1.52
2021-04-12,54,8.0,,0.08,4.32
2021-04-13,61,8.0,,0.08,4.88
2021-04-14,45,8.0,,0.08,3.6
2021-04-15,59,8.0,,0.08,4.72
2021-04-16,51,8.0,,0.08,4.08
2021-04-17,23,8.0,,0.08,1.84
2021-04-18,12,8.0,,0.08,0.96
2021-04-19,46,8.0,,0.08,3.68
2021-04-20,41,8.0,,0.08,3.2800000000000002
2021-04-21,60,8.0,,0.08,4.8
2021-04-22,27,8.0,,0.08,2.16
2021-04-23,36,8.0,,0.08,2.88
2021-04-24,2,8.0,,0.08,0.16
2021-04-25,10,8.0,,0.08,0.8
2021-04-26,35,8.0,,0.08,2.8000000000000003
2021-04-27,63,8.0,,0.08,5.04
2021-04-28,63,8.0,,0.08,5.04
2021-04-29,56,8.0,,0.08,4.48
2021-04-30,21,8.0,,0.08,1.68
2021-05-01,9,13.0,False,0.13,1.17
2021-05-02,3,13.0,,0.13,0.39
2021-05-03,17,13.0,,0.13,2.21
2021-05-04,21,13.0,,0.13,2.73
2021-05-05,20,13.0,,0.13,2.6
2021-05-06,39,13.0,,0.13,5.07
2021-05-07,41,13.0,,0.13,5.33
2021-05-08,9,13.0,,0.13,1.17
2021-05-09,6,13.0,,0.13,0.78
2021-05-10,18,13.0,,0.13,2.34
2021-05-11,27,13.0,,0.13,3.5100000000000002
2021-05-12,21,13.0,,0.13,2.73
2021-05-13,17,13.0,,0.13,2.21
2021-05-14,13,13.0,,0.13,1.69
2021-05-15,6,13.0,,0.13,0.78
2021-05-16,1,13.0,,0.13,0.13
2021-05-17,13,13.0,,0.13,1.69
2021-05-18,14,13.0,,0.13,1.82
2021-05-19,26,13.0,,0.13,3.38
2021-05-20,21,13.0,,0.13,2.73
2021-05-21,22,13.0,,0.13,2.8600000000000003
2021-05-22,6,13.0,,0.13,0.78
2021-05-23,4,13.0,,0.13,0.52
2021-05-24,39,13.0,,0.13,5.07
2021-05-25,32,13.0,,0.13,4.16
2021-05-26,27,13.0,,0.13,3.5100000000000002
2021-05-27,78,13.0,,0.13,10.14
2021-05-28,100,13.0,,0.13,13.0
2021-05-29,18,13.0,,0.13,2.34
2021-05-30,7,13.0,,0.13,0.91
2021-05-31,11,13.0,,0.13,1.4300000000000002
2021-06-01,95,13.0,False,0.13,12.35
2021-06-02,96,13.0,,0.13,12.48
2021-06-03,100,13.0,,0.13,13.0
2021-06-04,68,13.0,,0.13,8.84
2021-06-05,17,13.0,,0.13,2.21
2021-06-06,11,13.0,,0.13,1.4300000000000002
2021-06-07,62,13.0,,0.13,8.06
2021-06-08,64,13.0,,0.13,8.32
2021-06-09,57,13.0,,0.13,7.41
