date,TLRY_unscaled,TLRY_monthly,isPartial,scale,TLRY
2020-11-30,45,11.0,,0.11,4.95
2020-12-01,30,12.0,False,0.12,3.5999999999999996
2020-12-02,32,12.0,,0.12,3.84
2020-12-03,31,12.0,,0.12,3.7199999999999998
2020-12-04,36,12.0,,0.12,4.32
2020-12-05,14,12.0,,0.12,1.68
2020-12-06,5,12.0,,0.12,0.6
2020-12-07,29,12.0,,0.12,3.48
2020-12-08,17,12.0,,0.12,2.04
2020-12-09,25,12.0,,0.12,3.0
2020-12-10,20,12.0,,0.12,2.4
2020-12-11,14,12.0,,0.12,1.68
2020-12-12,1,12.0,,0.12,0.12
2020-12-13,1,12.0,,0.12,0.12
2020-12-14,12,12.0,,0.12,1.44
2020-12-15,35,12.0,,0.12,4.2
2020-12-16,100,12.0,,0.12,12.0
2020-12-17,47,12.0,,0.12,5.64
2020-12-18,25,12.0,,0.12,3.0
2020-12-19,9,12.0,,0.12,1.08
2020-12-20,7,12.0,,0.12,0.84
2020-12-21,25,12.0,,0.12,3.0
2020-12-22,28,12.0,,0.12,3.36
2020-12-23,29,12.0,,0.12,3.48
2020-12-24,15,12.0,,0.12,1.7999999999999998
2020-12-25,6,12.0,,0.12,0.72
2020-12-26,2,12.0,,0.12,0.24
2020-12-27,5,12.0,,0.12,0.6
2020-12-28,13,12.0,,0.12,1.56
2020-12-29,19,12.0,,0.12,2.28
2020-12-30,22,12.0,,0.12,2.6399999999999997
2020-12-31,15,12.0,,0.12,1.7999999999999998
2021-01-01,5,20.0,False,0.2,1.0
2021-01-02,4,20.0,,0.2,0.8
2021-01-03,5,20.0,,0.2,1.0
2021-01-04,21,20.0,,0.2,4.2
2021-01-05,26,20.0,,0.2,5.2
2021-01-06,54,20.0,,0.2,10.8
2021-01-07,56,20.0,,0.2,11.200000000000001
2021-01-08,39,20.0,,0.2,7.800000000000001
2021-01-09,12,20.0,,0.2,2.4000000000000004
2021-01-10,8,20.0,,0.2,1.6
2021-01-11,30,20.0,,0.2,6.0
2021-01-12,44,20.0,,0.2,8.8
2021-01-13,55,20.0,,0.2,11.0
2021-01-14,77,20.0,,0.2,15.4
2021-01-15,100,20.0,,0.2,20.0
2021-01-16,20,20.0,,0.2,4.0
2021-01-17,14,20.0,,0.2,2.8000000000000003
2021-01-18,20,20.0,,0.2,4.0
2021-01-19,79,20.0,,0.2,15.8
2021-01-20,51,20.0,,0.2,10.200000000000001
2021-01-21,54,20.0,,0.2,10.8
2021-01-22,44,20.0,,0.2,8.8
2021-01-23,19,20.0,,0.2,3.8000000000000003
2021-01-24,8,20.0,,0.2,1.6
2021-01-25,40,20.0,,0.2,8.0
2021-01-26,49,20.0,,0.2,9.8
2021-01-27,50,20.0,,0.2,10.0
2021-01-28,45,20.0,,0.2,9.0
2021-01-29,40,20.0,,0.2,8.0
2021-01-30,8,20.0,,0.2,1.6
2021-01-31,7,20.0,,0.2,1.4000000000000001
2021-02-01,4,90.0,False,0.9,3.6
2021-02-02,10,90.0,,0.9,9.0
2021-02-03,19,90.0,,0.9,17.1
2021-02-04,14,90.0,,0.9,12.6
2021-02-05,8,90.0,,0.9,7.2
2021-02-06,3,90.0,,0.9,2.7
2021-02-07,2,90.0,,0.9,1.8
2021-02-08,9,90.0,,0.9,8.1
2021-02-09,39,90.0,,0.9,35.1
2021-02-10,87,90.0,,0.9,78.3
2021-02-11,100,90.0,,0.9,90.0
2021-02-12,52,90.0,,0.9,46.800000000000004
2021-02-13,13,90.0,,0.9,11.700000000000001
2021-02-14,5,90.0,,0.9,4.5
2021-02-15,9,90.0,,0.9,8.1
2021-02-16,24,90.0,,0.9,21.6
2021-02-17,29,90.0,,0.9,26.1
2021-02-18,25,90.0,,0.9,22.5
2021-02-19,19,90.0,,0.9,17.1
2021-02-20,5,90.0,,0.9,4.5
2021-02-21,3,90.0,,0.9,2.7
2021-02-22,11,90.0,,0.9,9.9
2021-02-23,12,90.0,,0.9,10.8
2021-02-24,14,90.0,,0.9,12.6
2021-02-25,12,90.0,,0.9,10.8
2021-02-26,10,90.0,,0.9,9.0
2021-02-27,3,90.0,,0.9,2.7
2021-02-28,1,90.0,,0.9,0.9
2021-03-01,76,26.0,False,0.26,19.76
2021-03-02,88,26.0,,0.26,22.880000000000003
2021-03-03,95,26.0,,0.26,24.7
2021-03-04,68,26.0,,0.26,17.68
2021-03-05,69,26.0,,0.26,17.94
2021-03-06,21,26.0,,0.26,5.46
2021-03-07,12,26.0,,0.26,3.12
2021-03-08,70,26.0,,0.26,18.2
2021-03-09,72,26.0,,0.26,18.72
2021-03-10,60,26.0,,0.26,15.600000000000001
2021-03-11,82,26.0,,0.26,21.32
2021-03-12,100,26.0,,0.26,26.0
2021-03-13,16,26.0,,0.26,4.16
2021-03-14,18,26.0,,0.26,4.68
2021-03-15,100,26.0,,0.26,26.0
2021-03-16,89,26.0,,0.26,23.14
2021-03-17,69,26.0,,0.26,17.94
2021-03-18,72,26.0,,0.26,18.72
2021-03-19,67,26.0,,0.26,17.42
2021-03-20,14,26.0,,0.26,3.64
2021-03-21,14,26.0,,0.26,3.64
2021-03-22,72,26.0,,0.26,18.72
2021-03-23,53,26.0,,0.26,13.780000000000001
2021-03-24,64,26.0,,0.26,16.64
2021-03-25,51,26.0,,0.26,13.26
2021-03-26,55,26.0,,0.26,14.3
2021-03-27,12,26.0,,0.26,3.12
2021-03-28,9,26.0,,0.26,2.34
2021-03-29,45,26.0,,0.26,11.700000000000001
2021-03-30,47,26.0,,0.26,12.22
2021-03-31,50,26.0,,0.26,13.0
2021-04-01,55,19.0,False,0.19,10.45
2021-04-02,22,19.0,,0.19,4.18
2021-04-03,9,19.0,,0.19,1.71
2021-04-04,7,19.0,,0.19,1.33
2021-04-05,70,19.0,,0.19,13.3
2021-04-06,58,19.0,,0.19,11.02
2021-04-07,69,19.0,,0.19,13.11
2021-04-08,79,19.0,,0.19,15.01
2021-04-09,59,19.0,,0.19,11.21
2021-04-10,9,19.0,,0.19,1.71
2021-04-11,11,19.0,,0.19,2.09
2021-04-12,100,19.0,,0.19,19.0
2021-04-13,90,19.0,,0.19,17.1
2021-04-14,76,19.0,,0.19,14.44
2021-04-15,62,19.0,,0.19,11.78
2021-04-16,51,19.0,,0.19,9.69
2021-04-17,12,19.0,,0.19,2.2800000000000002
2021-04-18,7,19.0,,0.19,1.33
2021-04-19,70,19.0,,0.19,13.3
2021-04-20,73,19.0,,0.19,13.870000000000001
2021-04-21,68,19.0,,0.19,12.92
2021-04-22,55,19.0,,0.19,10.45
2021-04-23,59,19.0,,0.19,11.21
2021-04-24,17,19.0,,0.19,3.23
2021-04-25,8,19.0,,0.19,1.52
2021-04-26,56,19.0,,0.19,10.64
2021-04-27,69,19.0,,0.19,13.11
2021-04-28,69,19.0,,0.19,13.11
2021-04-29,75,19.0,,0.19,14.25
2021-04-30,80,19.0,,0.19,15.2
2021-05-01,18,23.0,False,0.23,4.140000000000001
2021-05-02,12,23.0,,0.23,2.7600000000000002
2021-05-03,89,23.0,,0.23,20.470000000000002
2021-05-04,86,23.0,,0.23,19.78
2021-05-05,79,23.0,,0.23,18.17
2021-05-06,86,23.0,,0.23,19.78
2021-05-07,100,23.0,,0.23,23.0
2021-05-08,30,23.0,,0.23,6.9
2021-05-09,15,23.0,,0.23,3.45
2021-05-10,92,23.0,,0.23,21.16
2021-05-11,70,23.0,,0.23,16.1
2021-05-12,58,23.0,,0.23,13.34
2021-05-13,62,23.0,,0.23,14.26
2021-05-14,62,23.0,,0.23,14.26
2021-05-15,21,23.0,,0.23,4.83
2021-05-16,9,23.0,,0.23,2.0700000000000003
2021-05-17,76,23.0,,0.23,17.48
2021-05-18,70,23.0,,0.23,16.1
2021-05-19,52,23.0,,0.23,11.96
2021-05-20,47,23.0,,0.23,10.81
2021-05-21,53,23.0,,0.23,12.190000000000001
2021-05-22,11,23.0,,0.23,2.5300000000000002
2021-05-23,12,23.0,,0.23,2.7600000000000002
2021-05-24,37,23.0,,0.23,8.51
2021-05-25,70,23.0,,0.23,16.1
2021-05-26,69,23.0,,0.23,15.870000000000001
2021-05-27,75,23.0,,0.23,17.25
2021-05-28,82,23.0,,0.23,18.86
2021-05-29,22,23.0,,0.23,5.0600000000000005
2021-05-30,15,23.0,,0.23,3.45
2021-05-31,7,23.0,,0.23,1.61
2021-06-01,35,32.0,False,0.32,11.200000000000001
2021-06-02,50,32.0,,0.32,16.0
2021-06-03,100,32.0,,0.32,32.0
2021-06-04,52,32.0,,0.32,16.64
2021-06-05,11,32.0,,0.32,3.52
2021-06-06,5,32.0,,0.32,1.6
2021-06-07,50,32.0,,0.32,16.0
2021-06-08,55,32.0,,0.32,17.6
2021-06-09,71,32.0,,0.32,22.72
2021-06-10,62,32.0,,0.32,19.84
2021-06-11,45,32.0,,0.32,14.4
2021-06-12,12,32.0,,0.32,3.84
2021-06-13,8,32.0,,0.32,2.56
2021-06-14,38,32.0,,0.32,12.16
2021-06-15,43,32.0,,0.32,13.76
2021-06-16,38,32.0,,0.32,12.16
2021-06-17,36,32.0,,0.32,11.52
2021-06-18,37,32.0,,0.32,11.84
2021-06-19,7,32.0,,0.32,2.24
2021-06-20,7,32.0,,0.32,2.24
2021-06-21,31,32.0,,0.32,9.92
2021-06-22,29,32.0,,0.32,9.28
2021-06-23,29,32.0,,0.32,9.28
2021-06-24,38,32.0,,0.32,12.16
2021-06-25,32,32.0,,0.32,10.24
2021-06-26,5,32.0,,0.32,1.6
2021-06-27,4,32.0,,0.32,1.28
2021-06-28,29,32.0,,0.32,9.28
2021-06-29,28,32.0,,0.32,8.96
2021-06-30,27,32.0,,0.32,8.64
2021-07-01,42,20.0,False,0.2,8.4
2021-07-02,30,20.0,,0.2,6.0
2021-07-03,5,20.0,,0.2,1.0
2021-07-04,4,20.0,,0.2,0.8
2021-07-05,7,20.0,,0.2,1.4000000000000001
2021-07-06,35,20.0,,0.2,7.0
2021-07-07,33,20.0,,0.2,6.6000000000000005
2021-07-08,38,20.0,,0.2,7.6000000000000005
2021-07-09,41,20.0,,0.2,8.200000000000001
2021-07-10,6,20.0,,0.2,1.2000000000000002
2021-07-11,4,20.0,,0.2,0.8
2021-07-12,36,20.0,,0.2,7.2
2021-07-13,36,20.0,,0.2,7.2
2021-07-14,43,20.0,,0.2,8.6
2021-07-15,43,20.0,,0.2,8.6
2021-07-16,32,20.0,,0.2,6.4
2021-07-17,7,20.0,,0.2,1.4000000000000001
2021-07-18,5,20.0,,0.2,1.0
2021-07-19,27,20.0,,0.2,5.4
2021-07-20,39,20.0,,0.2,7.800000000000001
2021-07-21,36,20.0,,0.2,7.2
2021-07-22,33,20.0,,0.2,6.6000000000000005
2021-07-23,27,20.0,,0.2,5.4
2021-07-24,5,20.0,,0.2,1.0
2021-07-25,4,20.0,,0.2,0.8
2021-07-26,32,20.0,,0.2,6.4
2021-07-27,40,20.0,,0.2,8.0
2021-07-28,100,20.0,,0.2,20.0
2021-07-29,89,20.0,,0.2,17.8
2021-07-30,48,20.0,,0.2,9.600000000000001
2021-07-31,9,20.0,,0.2,1.8
2021-08-01,14,17.0,False,0.17,2.3800000000000003
2021-08-02,71,17.0,,0.17,12.07
2021-08-03,68,17.0,,0.17,11.56
2021-08-04,61,17.0,,0.17,10.370000000000001
2021-08-05,64,17.0,,0.17,10.88
2021-08-06,73,17.0,,0.17,12.41
2021-08-07,8,17.0,,0.17,1.36
2021-08-08,7,17.0,,0.17,1.1900000000000002
2021-08-09,60,17.0,,0.17,10.200000000000001
2021-08-10,68,17.0,,0.17,11.56
2021-08-11,68,17.0,,0.17,11.56
2021-08-12,51,17.0,,0.17,8.67
2021-08-13,50,17.0,,0.17,8.5
2021-08-14,14,17.0,,0.17,2.3800000000000003
2021-08-15,8,17.0,,0.17,1.36
2021-08-16,60,17.0,,0.17,10.200000000000001
2021-08-17,79,17.0,,0.17,13.430000000000001
2021-08-18,100,17.0,,0.17,17.0
2021-08-19,65,17.0,,0.17,11.05
2021-08-20,72,17.0,,0.17,12.24
2021-08-21,12,17.0,,0.17,2.04
2021-08-22,6,17.0,,0.17,1.02
2021-08-23,76,17.0,,0.17,12.920000000000002
2021-08-24,68,17.0,,0.17,11.56
2021-08-25,59,17.0,,0.17,10.030000000000001
2021-08-26,54,17.0,,0.17,9.180000000000001
2021-08-27,45,17.0,,0.17,7.65
2021-08-28,13,17.0,,0.17,2.21
2021-08-29,11,17.0,,0.17,1.87
2021-08-30,44,17.0,,0.17,7.48
2021-08-31,62,17.0,,0.17,10.540000000000001
2021-09-01,100,12.0,False,0.12,12.0
2021-09-02,81,12.0,,0.12,9.719999999999999
2021-09-03,73,12.0,,0.12,8.76
2021-09-04,26,12.0,,0.12,3.12
2021-09-05,4,12.0,,0.12,0.48
2021-09-06,18,12.0,,0.12,2.16
2021-09-07,82,12.0,,0.12,9.84
2021-09-08,61,12.0,,0.12,7.319999999999999
2021-09-09,62,12.0,,0.12,7.4399999999999995
2021-09-10,66,12.0,,0.12,7.92
2021-09-11,19,12.0,,0.12,2.28
2021-09-12,17,12.0,,0.12,2.04
2021-09-13,70,12.0,,0.12,8.4
2021-09-14,55,12.0,,0.12,6.6
2021-09-15,71,12.0,,0.12,8.52
2021-09-16,79,12.0,,0.12,9.48
2021-09-17,53,12.0,,0.12,6.359999999999999
2021-09-18,6,12.0,,0.12,0.72
2021-09-19,7,12.0,,0.12,0.84
2021-09-20,81,12.0,,0.12,9.719999999999999
2021-09-21,60,12.0,,0.12,7.199999999999999
2021-09-22,86,12.0,,0.12,10.32
2021-09-23,99,12.0,,0.12,11.879999999999999
2021-09-24,94,12.0,,0.12,11.28
2021-09-25,6,12.0,,0.12,0.72
2021-09-26,9,12.0,,0.12,1.08
2021-09-27,74,12.0,,0.12,8.879999999999999
2021-09-28,68,12.0,,0.12,8.16
2021-09-29,79,12.0,,0.12,9.48
2021-09-30,90,12.0,,0.12,10.799999999999999
2021-10-01,53,14.0,False,0.14,7.420000000000001
2021-10-02,10,14.0,,0.14,1.4000000000000001
2021-10-03,10,14.0,,0.14,1.4000000000000001
2021-10-04,60,14.0,,0.14,8.4
2021-10-05,48,14.0,,0.14,6.720000000000001
2021-10-06,78,14.0,,0.14,10.920000000000002
2021-10-07,89,14.0,,0.14,12.46
2021-10-08,63,14.0,,0.14,8.82
2021-10-09,11,14.0,,0.14,1.54
2021-10-10,5,14.0,,0.14,0.7000000000000001
2021-10-11,44,14.0,,0.14,6.16
2021-10-12,36,14.0,,0.14,5.040000000000001
2021-10-13,41,14.0,,0.14,5.74
2021-10-14,38,14.0,,0.14,5.32
2021-10-15,37,14.0,,0.14,5.180000000000001
2021-10-16,11,14.0,,0.14,1.54
2021-10-17,10,14.0,,0.14,1.4000000000000001
2021-10-18,37,14.0,,0.14,5.180000000000001
2021-10-19,83,14.0,,0.14,11.620000000000001
2021-10-20,100,14.0,,0.14,14.000000000000002
2021-10-21,70,14.0,,0.14,9.8
2021-10-22,56,14.0,,0.14,7.840000000000001
2021-10-23,9,14.0,,0.14,1.2600000000000002
2021-10-24,11,14.0,,0.14,1.54
2021-10-25,46,14.0,,0.14,6.44
2021-10-26,55,14.0,,0.14,7.700000000000001
2021-10-27,50,14.0,,0.14,7.000000000000001
2021-10-28,43,14.0,,0.14,6.0200000000000005
2021-10-29,32,14.0,,0.14,4.48
2021-10-30,6,14.0,,0.14,0.8400000000000001
2021-10-31,5,14.0,,0.14,0.7000000000000001
2021-11-01,47,18.0,False,0.18,8.459999999999999
2021-11-02,38,18.0,,0.18,6.84
2021-11-03,47,18.0,,0.18,8.459999999999999
2021-11-04,42,18.0,,0.18,7.56
2021-11-05,44,18.0,,0.18,7.92
2021-11-06,13,18.0,,0.18,2.34
2021-11-07,7,18.0,,0.18,1.26
2021-11-08,59,18.0,,0.18,10.62
2021-11-09,93,18.0,,0.18,16.74
2021-11-10,52,18.0,,0.18,9.36
2021-11-11,48,18.0,,0.18,8.64
2021-11-12,71,18.0,,0.18,12.78
2021-11-13,17,18.0,,0.18,3.06
2021-11-14,12,18.0,,0.18,2.16
2021-11-15,100,18.0,,0.18,18.0
2021-11-16,74,18.0,,0.18,13.32
2021-11-17,53,18.0,,0.18,9.54
2021-11-18,79,18.0,,0.18,14.219999999999999
2021-11-19,59,18.0,,0.18,10.62
2021-11-20,16,18.0,,0.18,2.88
2021-11-21,7,18.0,,0.18,1.26
2021-11-22,58,18.0,,0.18,10.44
2021-11-23,59,18.0,,0.18,10.62
2021-11-24,53,18.0,,0.18,9.54
2021-11-25,12,18.0,,0.18,2.16
2021-11-26,32,18.0,,0.18,5.76
2021-11-27,10,18.0,,0.18,1.7999999999999998
2021-11-28,2,18.0,,0.18,0.36
2021-11-29,44,18.0,,0.18,7.92
2021-11-30,41,18.0,,0.18,7.38
2021-12-01,100,12.0,False,0.12,12.0
2021-12-02,71,12.0,,0.12,8.52
2021-12-03,95,12.0,,0.12,11.4
2021-12-04,22,12.0,,0.12,2.6399999999999997
2021-12-05,18,12.0,,0.12,2.16
2021-12-06,95,12.0,,0.12,11.4
2021-12-07,83,12.0,,0.12,9.959999999999999
2021-12-08,91,12.0,,0.12,10.92
2021-12-09,74,12.0,,0.12,8.879999999999999
2021-12-10,58,12.0,,0.12,6.96
2021-12-11,14,12.0,,0.12,1.68
2021-12-12,4,12.0,,0.12,0.48
2021-12-13,82,12.0,,0.12,9.84
2021-12-14,89,12.0,,0.12,10.68
2021-12-15,92,12.0,,0.12,11.04
2021-12-16,71,12.0,,0.12,8.52
2021-12-17,61,12.0,,0.12,7.319999999999999
2021-12-18,29,12.0,,0.12,3.48
2021-12-19,12,12.0,,0.12,1.44
2021-12-20,83,12.0,,0.12,9.959999999999999
2021-12-21,94,12.0,,0.12,11.28
2021-12-22,85,12.0,,0.12,10.2
2021-12-23,82,12.0,,0.12,9.84
2021-12-24,11,12.0,,0.12,1.3199999999999998
2021-12-25,5,12.0,,0.12,0.6
2021-12-26,11,12.0,,0.12,1.3199999999999998
2021-12-27,71,12.0,,0.12,8.52
2021-12-28,82,12.0,,0.12,9.84
2021-12-29,85,12.0,,0.12,10.2
2021-12-30,80,12.0,,0.12,9.6
2021-12-31,59,12.0,,0.12,7.08
