,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,KNOW_unscaled,KNOW_monthly,isPartial,scale,KNOW,Stock_Price_Change,Stock_Price_Change_Percent
248,2019-10-30,5,0.01800251889168766,0.0752219046186251,KNOW,38.619998931884766,38.619998931884766,38.0099983215332,38.20000076293945,37.415618896484375,18500,93,80.0,,0.8,74.4,-0.29000091552734375,-0.007453120448846051
249,2019-11-04,22,0.02870780856423174,0.5946551000419755,KNOW,38.52999877929688,38.77999877929688,38.52999877929688,38.75,37.95432662963867,7600,91,81.0,,0.81,73.71000000000001,0.15999984741211648,0.0041429272873443335
250,2019-11-05,79,0.06460201511335013,1.2503290339563047,KNOW,38.77999877929688,39.0099983215332,38.68000030517578,38.720001220703125,37.92494201660156,16000,100,81.0,,0.81,81.0,0.22999954223632102,0.005930880595053312
251,2019-11-07,1,0.015483627204030227,-0.7603228447771669,KNOW,38.65999984741211,38.869998931884766,38.38999938964844,38.43999862670898,37.65068435668945,11100,97,81.0,,0.81,78.57000000000001,-0.1399993896484375,-0.003588807887006773
252,2019-11-08,61,0.05326700251889169,2.440214738897023,KNOW,38.40999984741211,38.540000915527344,38.380001068115234,38.5099983215332,37.7192497253418,12600,93,81.0,,0.81,75.33,-0.3299980163574219,-0.008489787121829018
253,2019-11-11,22,0.02870780856423174,-0.061743640405038325,KNOW,38.38999938964844,38.540000915527344,38.38999938964844,38.5099983215332,37.7192497253418,10100,93,81.0,,0.81,75.33,0.0,0.0
254,2019-11-18,12,0.022410579345088163,-0.21935597086952707,KNOW,38.61000061035156,38.83000183105469,38.61000061035156,38.790000915527344,37.99350357055664,7300,98,81.0,,0.81,79.38000000000001,0.29000091552734375,0.007524673291082085
255,2019-11-19,2,0.016113350125944583,-0.28099359334607177,KNOW,38.83000183105469,38.83000183105469,38.630001068115234,38.63999938964844,37.84658432006836,11000,99,81.0,,0.81,80.19000000000001,0.0,0.0
256,2019-11-20,4,0.0173727959697733,0.0781616382679382,KNOW,38.52000045776367,38.630001068115234,38.34999847412109,38.45000076293945,37.66048431396485,15700,98,81.0,,0.81,79.38000000000001,-0.20000076293945312,-0.005150676114042851
257,2019-11-21,-4,0.012335012594458437,-0.28998115122517043,KNOW,38.43000030517578,38.459999084472656,38.27000045776367,38.33000183105469,37.54294967651367,13100,93,81.0,,0.81,75.33,-0.17000198364257812,-0.004400776053379296
258,2019-11-25,2,0.016113350125944583,-0.39917347609655307,KNOW,38.54999923706055,38.869998931884766,38.54999923706055,38.869998931884766,38.07185745239258,14400,88,81.0,,0.81,71.28,0.4099998474121094,0.010660422703380634
259,2019-11-29,1,0.015483627204030227,-0.10874293170943894,KNOW,39.150001525878906,39.22999954223633,39.09000015258789,39.11000061035156,38.30693435668945,4700,70,81.0,,0.81,56.7,0.3600006103515625,0.009261657325548844
260,2019-12-04,3,0.016743073047858943,-0.06995942353435014,KNOW,38.369998931884766,38.709999084472656,38.369998931884766,38.59999847412109,37.807403564453125,44400,99,84.0,,0.84,83.16,-0.5200004577636719,-0.01325517368930429
261,2019-12-06,-1,0.01422418136020151,-0.15044380923724998,KNOW,38.86000061035156,39.119998931884766,38.86000061035156,39.08000183105469,38.27755355834961,78600,94,84.0,,0.84,78.96,0.4099998474121094,0.010591574712192964
262,2019-12-10,-11,0.007926952141057934,-0.4427129449265097,KNOW,39.13999938964844,39.15999984741211,39.040000915527344,39.06999969482422,38.26774978637695,8500,99,84.0,,0.84,83.16,0.04000091552734375,0.0010225183184946474
263,2019-12-11,2,0.016113350125944583,1.032729583730537,KNOW,39.09000015258789,39.09000015258789,38.900001525878906,38.93000030517578,38.1306266784668,9400,98,84.0,,0.84,82.32,-0.06999969482421875,-0.001787530518308822
264,2019-12-12,1,0.015483627204030227,-0.03908081913396899,KNOW,38.93000030517578,39.369998931884766,38.869998931884766,39.08000183105469,38.27755355834961,34000,98,84.0,,0.84,82.32,0.279998779296875,0.0071629260221002244
265,2019-12-13,3,0.016743073047858943,0.08134049129656762,KNOW,39.06999969482422,39.18999862670898,38.959999084472656,39.02000045776367,38.21878433227539,13400,94,84.0,,0.84,78.96,-0.18000030517578836,-0.004572017019538466
266,2019-12-20,2,0.016113350125944583,-0.03761095230931266,KNOW,39.84999847412109,39.95000076293945,39.84000015258789,39.900001525878906,39.080711364746094,11300,86,84.0,,0.84,72.24,0.7600021362304759,0.01939275740909352
267,2019-12-23,0,0.01485390428211587,-0.4588418830870882,KNOW,39.65999984741211,39.65999984741211,39.4900016784668,39.52999877929688,39.03034973144531,5700,89,84.0,,0.84,74.75999999999999,-0.29000091552734375,-0.007259096620502947
268,2019-12-24,2,0.016113350125944583,0.0847888756995081,KNOW,39.540000915527344,39.59999847412109,39.540000915527344,39.59999847412109,39.09946823120117,3100,90,84.0,,0.84,75.6,-0.06000137329102273,-0.0015128939365071092
269,2019-12-27,9,0.02052141057934509,0.2735657339377835,KNOW,39.63999938964844,39.709999084472656,39.40999984741211,39.40999984741211,38.911869049072266,12500,88,84.0,,0.84,73.92,0.1100006103515696,0.0027777932977308684
270,2020-01-02,1,0.015483627204030227,-0.7693173715615267,KNOW,39.5,39.63999938964844,39.22999954223633,39.400001525878906,38.902000427246094,17200,85,85.0,,0.85,72.25,-0.06999969482421875,-0.001762772511661681
271,2020-01-03,0,0.01485390428211587,-0.0406702456482837,KNOW,39.11000061035156,39.400001525878906,39.11000061035156,39.34999847412109,38.85262680053711,10400,86,85.0,,0.85,73.1,-0.23999786376953125,-0.006054436616167114
272,2020-01-06,6,0.018632241813602016,-0.0633151829808789,KNOW,39.20000076293945,39.59999847412109,39.20000076293945,39.58000183105469,39.07972717285156,10000,84,85.0,,0.85,71.39999999999999,0.1999969482421804,0.0050760644796121746
273,2020-01-08,23,0.029337531486146096,0.5745572529403811,KNOW,39.59000015258789,39.709999084472656,39.4900016784668,39.54999923706055,39.05010223388672,11800,92,85.0,,0.85,78.2,0.1100006103515696,0.0027777932977308684
274,2020-01-09,-3,0.012964735516372797,-0.5580836266849832,KNOW,39.68000030517578,39.68000030517578,39.560001373291016,39.619998931884766,39.11921691894531,7200,92,85.0,,0.85,78.2,-0.029998779296875,-0.0007554464867415289
275,2020-01-10,2,0.016113350125944583,0.24285991839906718,KNOW,39.33000183105469,39.380001068115234,39.2400016784668,39.27000045776367,38.77364349365234,6100,92,85.0,,0.85,78.2,-0.2999992370605469,-0.007560464585516069
276,2020-01-13,20,0.027448362720403022,0.7727346673173905,KNOW,39.31999969482422,39.45000076293945,39.2599983215332,39.45000076293945,38.95137023925781,7200,88,85.0,,0.85,74.8,0.06999969482421875,0.0017775442591567714
277,2020-01-15,19,0.026818639798488666,-0.02294209415435433,KNOW,39.54999923706055,39.72999954223633,39.54999923706055,39.619998931884766,39.11921691894531,6300,99,85.0,,0.85,84.14999999999999,0.279998779296875,0.007097560808158931
278,2020-01-16,1,0.015483627204030227,-0.42265426880811496,KNOW,39.79999923706055,39.93999862670898,39.79999923706055,39.88999938964844,39.38580703735352,4900,94,85.0,,0.85,79.89999999999999,0.20999908447264914,0.005285655345890428
279,2020-01-17,3,0.016743073047858943,0.08134049129656762,KNOW,39.97999954223633,40.02000045776367,39.84000015258789,39.900001525878906,39.39567947387695,8300,88,85.0,,0.85,74.8,0.0800018310546946,0.00200305042076776
280,2020-01-21,1,0.015483627204030227,-0.07522190461862499,KNOW,39.7599983215332,39.77000045776367,39.619998931884766,39.619998931884766,39.11921691894531,12500,91,85.0,,0.85,77.35,-0.25,-0.006246876490265008
281,2020-01-23,16,0.024929471032745593,0.6100536847242557,KNOW,39.61000061035156,39.63999938964844,39.16999816894531,39.58000183105469,39.07972717285156,17600,98,85.0,,0.85,83.3,-0.13000106811523438,-0.0032688223942389794
282,2020-01-24,5,0.01800251889168766,-0.277861978377286,KNOW,39.540000915527344,39.540000915527344,38.970001220703125,39.18999862670898,38.69465255737305,6500,92,85.0,,0.85,78.2,-0.09999847412109375,-0.0025226658844804684
283,2020-01-27,1,0.015483627204030227,-0.07522190461862499,KNOW,38.56999969482422,38.72999954223633,38.56999969482422,38.58000183105469,38.09236526489258,13600,93,85.0,,0.85,79.05,-0.8100013732910156,-0.02048561847586927
284,2020-01-28,1,0.015483627204030227,0.0,KNOW,38.84999847412109,38.959999084472656,38.790000915527344,38.93000030517578,38.43793869018555,6800,99,85.0,,0.85,84.14999999999999,0.22999954223632812,0.005938537179312586
285,2020-01-29,2,0.016113350125944583,0.0406702456482837,KNOW,38.91999816894531,39.09000015258789,38.77000045776367,38.77000045776367,38.27996444702149,6200,100,85.0,,0.85,85.0,0.13000106811523438,0.0033367831409176762
286,2020-01-30,16,0.024929471032745593,0.5471314678755668,KNOW,38.470001220703125,38.81999969482422,38.45000076293945,38.81999969482422,38.32933044433594,12800,97,85.0,,0.85,82.45,-0.2700004577636719,-0.0069071490588314965
287,2020-01-31,13,0.02304030226700252,-0.07578053955744168,KNOW,38.66999816894531,38.66999816894531,38.060001373291016,38.150001525878906,37.66780090332031,10500,95,85.0,,0.85,80.75,-0.15000152587890625,-0.0038640269721307297
288,2020-02-04,19,0.026818639798488666,0.4393673110720562,KNOW,38.880001068115234,39.0099983215332,38.810001373291016,38.810001373291016,38.3194580078125,21900,93,87.0,,0.87,80.91,0.3400001525878906,0.008792349849680914
289,2020-02-05,15,0.024299748110831236,-0.09392317084624768,KNOW,39.04999923706055,39.5099983215332,39.04999923706055,39.5099983215332,39.0106086730957,11100,95,87.0,,0.87,82.65,0.5,0.012817226903698797
290,2020-02-06,3,0.016743073047858943,-0.3109775059604022,KNOW,39.5099983215332,39.5099983215332,39.290000915527344,39.290000915527344,38.79338836669922,9800,91,87.0,,0.87,79.17,0.0,0.0
291,2020-02-07,1,0.015483627204030227,-0.07522190461862499,KNOW,39.060001373291016,39.20000076293945,38.91999816894531,39.02999877929688,38.53667831420898,30700,91,87.0,,0.87,79.17,-0.30999755859375,-0.007846053448825385
292,2020-02-10,4,0.0173727959697733,-0.3202917118360107,KNOW,38.970001220703125,39.09999847412109,38.93999862670898,39.09999847412109,38.60578918457031,18600,90,87.0,,0.87,78.3,-0.10000228881836648,-0.0025510787467358798
293,2020-02-12,3,0.016743073047858943,-0.036247643903146276,KNOW,39.630001068115234,39.72999954223633,39.58000183105469,39.63999938964844,39.13896560668945,7200,97,87.0,,0.87,84.39,0.6300010681152415,0.01611255991562799
294,2020-02-13,58,0.05137783375314862,2.0686023770121857,KNOW,39.459999084472656,39.63999938964844,39.459999084472656,39.56999969482422,39.06985092163086,39800,91,87.0,,0.87,79.17,-0.09000015258789062,-0.0022652945790299084
295,2020-02-14,1,0.015483627204030227,-0.6986321517870275,KNOW,39.630001068115234,39.630001068115234,39.34999847412109,39.43999862670898,38.94149398803711,45700,87,87.0,,0.87,75.69,-0.009998321533203125,-0.0002522280950341127
296,2020-02-18,0,0.01485390428211587,-0.11283285692793743,KNOW,39.33000183105469,39.43999862670898,39.119998931884766,39.25,38.75389862060547,17700,94,87.0,,0.87,81.78,-0.1900024414062571,-0.0047944091921593435
297,2020-02-19,13,0.02304030226700252,0.5511276920468033,KNOW,39.41999816894531,39.5099983215332,39.380001068115234,39.45000076293945,38.95137023925781,13200,96,87.0,,0.87,83.52,0.06999969482422586,0.0017748401942596637
298,2020-02-20,8,0.019891687657430733,-0.13665682737509555,KNOW,39.380001068115234,39.77000045776367,39.380001068115234,39.63999938964844,39.13896560668945,15600,93,87.0,,0.87,80.91,0.26000213623046875,0.006580666850819927
299,2020-02-21,20,0.027448362720403022,0.37989109788527275,KNOW,39.2400016784668,39.40999984741211,39.13999938964844,39.380001068115234,38.88225555419922,10800,90,87.0,,0.87,78.3,-0.3600006103515625,-0.009052064526222203
300,2020-02-24,58,0.05137783375314862,2.318204001952172,KNOW,38.2599983215332,38.34999847412109,37.97999954223633,38.13999938964844,37.65792465209961,6100,95,87.0,,0.87,82.65,-1.0600013732910227,-0.02689676166950372
301,2020-02-25,11,0.021780856423173803,-0.5760651076138648,KNOW,38.20000076293945,38.20000076293945,36.52000045776367,36.66999816894531,36.20650100708008,26200,95,87.0,,0.87,82.65,-0.14999771118163352,-0.003911283367660445
302,2020-02-26,15,0.024299748110831236,0.11564704521799474,KNOW,36.68000030517578,37.040000915527344,36.130001068115234,36.130001068115234,35.67333221435547,15000,100,87.0,,0.87,87.0,-1.1599998474121094,-0.030366487545662735
303,2020-02-27,1,0.015483627204030227,-0.362807090287136,KNOW,35.36000061035156,35.939998626708984,34.70000076293945,34.790000915527344,34.35026931762695,31500,96,87.0,,0.87,83.52,-1.1000022888183594,-0.0296976852491716
304,2020-02-28,1,0.015483627204030227,0.0,KNOW,33.5,34.150001525878906,33.290000915527344,34.150001525878906,33.71835708618164,51900,88,87.0,,0.87,76.56,-1.7899971008300781,-0.0498051521766012
305,2020-03-02,28,0.032486146095717885,0.3031221582297665,KNOW,34.220001220703125,35.22999954223633,33.790000915527344,35.220001220703125,34.774837493896484,41500,90,94.0,,0.94,84.6,1.0799980163574219,0.03162512351687585
306,2020-03-03,22,0.02870780856423174,-0.11630611770179111,KNOW,35.0,35.83000183105469,34.310001373291016,34.619998931884766,34.182411193847656,32300,97,94.0,,0.94,91.18,0.6000022888183594,0.01703100472933672
307,2020-03-04,15,0.024299748110831236,-0.15354917960866887,KNOW,35.279998779296875,35.939998626708984,34.97999954223633,35.939998626708984,35.48573303222656,48800,91,94.0,,0.94,85.53999999999999,0.10999679565429688,0.0030699634393811515
308,2020-03-05,25,0.030596977329974812,0.2591479216336685,KNOW,35.04999923706055,35.18000030517578,34.470001220703125,34.56999969482422,34.13304901123047,9900,93,94.0,,0.94,87.42,-0.7599983215332031,-0.021146309142271558
309,2020-03-06,24,0.029967254408060456,-0.02058121346834607,KNOW,33.5099983215332,33.650001525878906,32.9900016784668,33.56999969482422,33.145687103271484,18900,86,94.0,,0.94,80.83999999999999,-1.529998779296875,-0.043490584594218396
310,2020-03-09,24,0.029967254408060456,0.7898299984955619,KNOW,30.1200008392334,31.270000457763672,30.1200008392334,30.549999237060547,30.16385841369629,14100,89,94.0,,0.94,83.66,-2.3800010681152344,-0.07072811174421101
311,2020-03-10,13,0.02304030226700252,-0.23115071026309153,KNOW,31.51000022888184,32.029998779296875,30.309999465942383,32.029998779296875,31.625152587890625,63600,88,94.0,,0.94,82.72,0.7599983215332031,0.024304391122722535
312,2020-03-11,1,0.015483627204030227,-0.3279763857002296,KNOW,30.920000076293945,31.06999969482422,30.01000022888184,30.290000915527344,29.907146453857425,16200,90,94.0,,0.94,84.6,-0.9599990844726562,-0.029971873901324275
313,2020-03-12,50,0.04634005037783375,1.9928420367659019,KNOW,28.0,28.540000915527344,26.959999084472656,27.489999771118164,27.14253616333008,28900,88,94.0,,0.94,82.72,-2.529998779296875,-0.08142899273083459
314,2020-03-13,1,0.015483627204030227,-0.6658694352340055,KNOW,28.950000762939453,29.34000015258789,27.489999771118164,29.34000015258789,28.96915435791016,28900,85,94.0,,0.94,79.89999999999999,0.7999992370605469,0.028030806285829657
315,2020-03-16,95,0.07467758186397985,1.6596393648515293,KNOW,25.149999618530277,27.559999465942383,24.950000762939453,25.770000457763672,25.444278717041016,45700,85,94.0,,0.94,79.89999999999999,-1.7800006866455078,-0.0606680530807191
316,2020-03-17,1,0.015483627204030227,-0.7926603028974264,KNOW,26.290000915527344,27.479999542236328,25.63999938964844,26.8799991607666,26.540246963500977,29900,87,94.0,,0.94,81.78,-0.07999992370605469,-0.0029027549077029757
317,2020-03-18,17,0.02555919395465995,0.6507239303725394,KNOW,24.670000076293945,25.739999771118164,24.040000915527344,24.709999084472656,24.397674560546875,40300,93,94.0,,0.94,87.42,-1.739999771118164,-0.06331877001831143
318,2020-03-19,23,0.029337531486146096,0.14782694392431273,KNOW,24.239999771118164,26.020000457763672,24.239999771118164,25.6299991607666,25.30604553222656,27900,95,94.0,,0.94,89.3,0.2800006866455078,0.010878037650943861
319,2020-03-20,1,0.015483627204030227,-0.4722246071949858,KNOW,26.100000381469727,26.1299991607666,24.559999465942383,24.559999465942383,24.249568939208984,15800,91,94.0,,0.94,85.53999999999999,0.10999870300292969,0.004227467373856708
320,2020-03-23,2,0.016113350125944583,-0.784227746483624,KNOW,24.440000534057617,24.559999465942383,23.420000076293945,24.0,23.6966495513916,49100,91,94.0,,0.94,85.53999999999999,-1.5699996948242188,-0.06008418466317922
321,2020-03-24,1,0.015483627204030227,-0.03908081913396899,KNOW,25.63999938964844,26.739999771118164,25.3700008392334,26.739999771118164,26.573637008666992,12200,100,94.0,,0.94,94.0,2.1800003051757812,0.08876222933957356
322,2020-03-25,49,0.045710327455919395,1.9521717911176184,KNOW,27.239999771118164,28.32999992370605,26.36000061035156,27.440000534057617,27.26928329467773,25100,97,94.0,,0.94,91.18,1.590000152587887,0.059461487142765224
323,2020-03-26,85,0.06838035264483627,0.495949743759299,KNOW,27.61000061035156,29.030000686645508,27.61000061035156,29.01000022888184,28.82951545715332,34300,99,94.0,,0.94,93.06,0.7000007629394567,0.02470881626631094
324,2020-03-27,16,0.024929471032745593,-0.6354293292076473,KNOW,28.09000015258789,28.84000015258789,27.71999931335449,28.1299991607666,27.95499038696289,62700,98,94.0,,0.94,92.12,-0.1900005340576172,-0.0065449717383239125
325,2020-03-30,173,0.12379596977329975,-0.2368122738636893,KNOW,28.15999984741211,28.81999969482422,27.76000022888184,28.81999969482422,28.640697479248047,16400,97,94.0,,0.94,91.18,-0.020000457763671875,-0.0006934971448631089
326,2020-03-31,42,0.04130226700251889,-0.6663682422121391,KNOW,28.76000022888184,29.0,28.190000534057617,28.38999938964844,28.2133731842041,16800,100,94.0,,0.94,94.0,0.18000030517578125,0.006245673389375872
327,2020-04-01,127,0.09482871536523929,1.2959687747758735,KNOW,27.149999618530277,27.420000076293945,26.6200008392334,26.700000762939453,26.53388977050781,30200,90,100.0,False,1.0,90.0,-1.5799999237060547,-0.05448275598986396
328,2020-04-02,10,0.021151133501259446,-0.7769543389911546,KNOW,26.600000381469727,27.68000030517578,26.57999992370605,27.479999542236328,27.30903434753418,68300,91,100.0,,1.0,91.0,0.26000022888183594,0.009482138153114716
329,2020-04-03,522,0.3435692695214106,15.243539359294985,KNOW,27.36000061035156,27.59000015258789,26.88999938964844,27.15999984741211,26.991025924682617,12300,90,100.0,,1.0,90.0,-0.09000015258789062,-0.003251450563425795
330,2020-04-06,52,0.04759949622166247,2.0741825280624697,KNOW,28.170000076293945,29.239999771118164,28.170000076293945,29.239999771118164,29.05808448791504,16200,92,100.0,,1.0,92.0,1.6499996185302734,0.059804262754797666
331,2020-04-07,33,0.035634760705289675,-0.25136265015610937,KNOW,30.440000534057617,30.57999992370605,29.520000457763672,29.520000457763672,29.33634376525879,28900,95,100.0,,1.0,95.0,1.340000152587887,0.04582763895612185
332,2020-04-08,1,0.015483627204030227,-0.5654909168021489,KNOW,29.770000457763672,30.770000457763672,29.770000457763672,30.32999992370605,30.14130210876465,35000,92,100.0,,1.0,92.0,0.19000053405762074,0.006213228728961795
333,2020-04-09,11,0.021780856423173803,0.4067024564828372,KNOW,31.15999984741211,31.489999771118164,30.809999465942383,31.290000915527344,31.0953311920166,33100,96,100.0,,1.0,96.0,0.7199993133544922,0.023399392351092008
334,2020-04-13,2,0.016113350125944583,-0.3847263633740503,KNOW,31.149999618530277,31.170000076293945,30.3700008392334,30.65999984741211,30.46925163269043,14900,98,100.0,,1.0,98.0,-0.31999969482421875,-0.010161946559228419
335,2020-04-14,11,0.021780856423173803,0.3517273722057215,KNOW,31.15999984741211,31.46999931335449,31.06999969482422,31.420000076293945,31.22452163696289,33400,100,100.0,,1.0,100.0,0.2999992370605433,0.009624614575753698
336,2020-04-15,8,0.019891687657430733,-0.08673528391349583,KNOW,30.51000022888184,30.71999931335449,30.31999969482422,30.56999969482422,30.379810333251957,11400,99,100.0,,1.0,99.0,-0.75,-0.023832221683008803
337,2020-04-16,3,0.016743073047858943,-0.15828795745219704,KNOW,30.799999237060547,30.809999465942383,30.350000381469727,30.770000457763672,30.57856559753418,11100,98,100.0,,1.0,98.0,0.09000015258789418,0.002929692532537498
338,2020-04-17,26,0.03122670025188917,0.8650519031141868,KNOW,31.399999618530277,31.780000686645508,31.18000030517578,31.670000076293945,31.47296714782715,32100,90,100.0,,1.0,90.0,0.970001220703125,0.03148332481392524
339,2020-04-20,31,0.034375314861460955,0.05815305885089539,KNOW,31.299999237060547,31.690000534057617,31.100000381469727,31.21999931335449,31.02576446533203,21300,91,100.0,,1.0,91.0,-0.09000015258789062,-0.002831974532515047
340,2020-04-21,-3,0.012964735516372797,-0.6228475122737598,KNOW,30.57999992370605,30.850000381469727,30.209999084472656,30.32999992370605,30.14130210876465,9900,90,100.0,,1.0,90.0,-0.8400001525878906,-0.02650678884290747
341,2020-04-22,13,0.02304030226700252,0.7771517388770157,KNOW,30.739999771118164,31.020000457763672,30.6200008392334,30.8700008392334,30.67794418334961,31900,93,100.0,,1.0,93.0,0.1700000762939453,0.005510537250951186
342,2020-04-23,1,0.015483627204030227,-0.3279763857002296,KNOW,30.989999771118164,31.18000030517578,30.68000030517578,30.75,30.558691024780277,13700,92,100.0,,1.0,92.0,0.15999984741210938,0.005157957609638331
343,2020-04-24,35,0.03689420654911839,1.3827883520416462,KNOW,30.799999237060547,31.280000686645508,30.68000030517578,31.200000762939453,31.00589179992676,9700,88,100.0,,1.0,88.0,0.10000038146972656,0.003207196295412773
344,2020-04-27,1,0.015483627204030227,-0.46064753882600684,KNOW,31.479999542236328,31.959999084472656,31.479999542236328,31.8700008392334,31.67172241210937,9000,96,100.0,,1.0,96.0,0.6799983978271484,0.02173907873721581
345,2020-04-28,17,0.02555919395465995,0.6507239303725394,KNOW,32.38999938964844,32.38999938964844,31.670000076293945,31.68000030517578,31.4829044342041,7500,92,100.0,,1.0,92.0,0.43000030517578125,0.01345432783146383
346,2020-04-29,31,0.034375314861460955,0.3449295358233959,KNOW,32.25,32.36000061035156,31.8799991607666,32.09000015258789,31.890356063842773,28100,95,100.0,,1.0,95.0,-0.029998779296875,-0.0009261741235617738
347,2020-04-30,25,0.030596977329974812,-0.10991426687183992,KNOW,31.790000915527344,31.790000915527344,31.440000534057617,31.65999984741211,31.46302795410156,16200,96,100.0,,1.0,96.0,-0.5699996948242188,-0.017614328926862988
348,2020-05-01,12,0.022410579345088163,-0.26755577508849915,KNOW,31.049999237060547,31.100000381469727,30.75,30.920000076293945,30.727632522583008,34200,93,96.0,False,0.96,89.28,-0.6900005340576172,-0.0217049548344177
349,2020-05-04,-1,0.01422418136020151,-0.15044380923724998,KNOW,30.790000915527344,31.170000076293945,30.670000076293945,30.950000762939453,30.7574462890625,29600,98,96.0,,0.96,94.08,0.06999969482421875,0.0022507940181868413
350,2020-05-05,4,0.0173727959697733,0.22135647246325485,KNOW,31.40999984741211,31.790000915527344,31.3799991607666,31.489999771118164,31.294086456298828,23700,94,96.0,,0.96,90.24,0.6200008392333984,0.019890947632847045
351,2020-05-06,4,0.0173727959697733,0.0,KNOW,31.649999618530277,31.649999618530277,31.190000534057617,31.200000762939453,31.00589179992676,7400,99,96.0,,0.96,95.04,-0.14000129699706676,-0.004403941269743306
352,2020-05-07,17,0.02555919395465995,0.4712193707409018,KNOW,31.670000076293945,31.850000381469727,31.520000457763672,31.520000457763672,31.32390022277832,5600,97,96.0,,0.96,93.12,0.20000076293944957,0.006319139505529536
353,2020-05-08,252,0.173544080604534,5.789888637035577,KNOW,31.90999984741211,32.09000015258789,31.90999984741211,32.02000045776367,31.820789337158203,9200,89,96.0,,0.96,85.44,0.23999977111816406,0.00753531454454226
354,2020-05-11,9,0.02052141057934509,0.03165759149043934,KNOW,31.84000015258789,32.31999969482422,31.84000015258789,32.20000076293945,31.99967193603516,10900,98,96.0,,0.96,94.08,0.22999954223632812,0.007167327551968805
355,2020-05-12,48,0.04508060453400504,1.196759543390205,KNOW,32.380001068115234,32.380001068115234,31.520000457763672,31.520000457763672,31.32390022277832,15300,100,96.0,,0.96,96.0,0.060001373291015625,0.0018564781515335582
356,2020-05-13,-5,0.01170528967254408,-0.7403475442811644,KNOW,31.309999465942383,31.350000381469727,30.71999931335449,30.940000534057617,30.747509002685547,73800,98,96.0,,0.96,94.08,-1.0300006866455078,-0.03180977926710926
357,2020-05-14,1,0.015483627204030227,0.3227888960619756,KNOW,30.549999237060547,31.13999938964844,30.309999465942383,31.13999938964844,30.946264266967773,38700,98,96.0,,0.96,94.08,-0.2100009918212855,-0.0066985961488349455
358,2020-05-15,1,0.015483627204030227,0.0,KNOW,30.8799991607666,31.32999992370605,30.780000686645508,31.25,31.055578231811523,20700,95,96.0,,0.96,91.2,0.19000053405761008,0.006101494469546109
359,2020-05-19,8,0.019891687657430733,0.14499057561258533,KNOW,31.6200008392334,31.809999465942383,31.46999931335449,31.46999931335449,31.27420997619629,6300,97,96.0,,0.96,93.12,0.4799995422363317,0.01532076423253148
360,2020-05-20,22,0.02870780856423174,0.44320628086615166,KNOW,31.790000915527344,31.920000076293945,31.71999931335449,31.770000457763672,31.572343826293945,7600,96,96.0,,0.96,92.16,0.1100006103515625,0.00345805131085708
361,2020-05-21,6,0.018632241813602016,-0.35096955339124325,KNOW,31.729999542236328,31.729999542236328,31.5,31.549999237060547,31.35371398925781,12300,94,96.0,,0.96,90.24,-0.1900005340576172,-0.005952397669282128
362,2020-05-26,1,0.015483627204030227,-0.10874293170943894,KNOW,32.33000183105469,32.33000183105469,31.780000686645508,31.780000686645508,31.58228302001953,3700,92,96.0,,0.96,88.32,0.6000022888183594,0.018909621729420012
363,2020-05-27,79,0.06460201511335013,3.1722791605661307,KNOW,32.029998779296875,32.369998931884766,31.700000762939453,32.369998931884766,32.168609619140625,8400,94,96.0,,0.96,90.24,0.039997100830078125,0.0012371512083138025
364,2020-05-28,11,0.021780856423173803,-0.6628455569852225,KNOW,32.529998779296875,32.79999923706055,32.43000030517578,32.5,32.29780197143555,3500,94,96.0,,0.96,90.24,0.43000030517578125,0.013283914716235135
365,2020-05-29,63,0.0545264483627204,1.5034115878339307,KNOW,32.529998779296875,32.900001525878906,32.349998474121094,32.900001525878906,32.695316314697266,5300,89,96.0,,0.96,85.44,0.10000228881835938,0.0030488503397696487
366,2020-06-01,3,0.016743073047858943,0.08134049129656762,KNOW,32.869998931884766,33.060001373291016,32.790000915527344,32.91999816894531,32.715187072753906,27900,93,92.0,False,0.92,85.56,0.15999984741210938,0.0048632170210161085
367,2020-06-02,19,0.026818639798488666,0.6017752369489995,KNOW,33.02000045776367,33.02000045776367,32.790000915527344,33.0099983215332,32.804630279541016,5600,94,92.0,,0.92,86.48,-0.04000091552734375,-0.0012099489977535072
368,2020-06-03,48,0.04508060453400504,0.6809429886352962,KNOW,33.18000030517578,33.29999923706055,33.18000030517578,33.22999954223633,33.02326202392578,6600,99,92.0,,0.92,91.08,0.279998779296875,0.008479672180956577
369,2020-06-04,6,0.018632241813602016,-0.5866905067888473,KNOW,33.060001373291016,33.2400016784668,32.86000061035156,32.95000076293945,32.7450065612793,27400,94,92.0,,0.92,86.48,-0.05999755859375,-0.0018017285275783168
370,2020-06-05,19,0.026818639798488666,0.4393673110720562,KNOW,33.43000030517578,33.47999954223633,33.27000045776367,33.290000915527344,33.082889556884766,10000,94,92.0,,0.92,86.48,0.23999786376953125,0.007220151975052547
371,2020-06-08,25,0.030596977329974812,1.0598609462438526,KNOW,33.349998474121094,33.63999938964844,33.29999923706055,33.63999938964844,33.43070983886719,9300,94,92.0,,0.92,86.48,0.15999984741210938,0.004778968028666286
